danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.531,0.909,0,-3.776,1,0.048,0.0187,0,0.273,0.608,97.987,audio_features,681fNvwhF5pF9sYiiOycPp,spotify:track:681fNvwhF5pF9sYiiOycPp,https://api.spotify.com/v1/tracks/681fNvwhF5pF9sYiiOycPp,https://api.spotify.com/v1/audio-analysis/681fNvwhF5pF9sYiiOycPp,211907,4
0.537,0.775,1,-4.978,0,0.112,0.134,0,0.119,0.382,151.654,audio_features,3TygxF9PiIiiyL97jSH6JL,spotify:track:3TygxF9PiIiiyL97jSH6JL,https://api.spotify.com/v1/tracks/3TygxF9PiIiiyL97jSH6JL,https://api.spotify.com/v1/audio-analysis/3TygxF9PiIiiyL97jSH6JL,193440,4
0.668,0.834,10,-3.997,1,0.0758,0.0428,0.00000323,0.104,0.565,114.07,audio_features,00wxIcA1PPbqEzATkHT4e1,spotify:track:00wxIcA1PPbqEzATkHT4e1,https://api.spotify.com/v1/tracks/00wxIcA1PPbqEzATkHT4e1,https://api.spotify.com/v1/audio-analysis/00wxIcA1PPbqEzATkHT4e1,217613,4
0.41,0.4,7,-7.103,1,0.0361,0.526,0,0.128,0.316,149.287,audio_features,5fe47fVHpndUfJUqMum9Rf,spotify:track:5fe47fVHpndUfJUqMum9Rf,https://api.spotify.com/v1/tracks/5fe47fVHpndUfJUqMum9Rf,https://api.spotify.com/v1/audio-analysis/5fe47fVHpndUfJUqMum9Rf,206853,3
0.529,0.484,10,-6.632,1,0.0308,0.133,0,0.104,0.281,125.931,audio_features,2YsfmsmRwWaFV7YLvTGFcm,spotify:track:2YsfmsmRwWaFV7YLvTGFcm,https://api.spotify.com/v1/tracks/2YsfmsmRwWaFV7YLvTGFcm,https://api.spotify.com/v1/audio-analysis/2YsfmsmRwWaFV7YLvTGFcm,194213,4
0.532,0.687,0,-5.709,0,0.0768,0.0192,0,0.168,0.331,81.888,audio_features,7LlJRh9ieHKTwTaaOE3f1i,spotify:track:7LlJRh9ieHKTwTaaOE3f1i,https://api.spotify.com/v1/tracks/7LlJRh9ieHKTwTaaOE3f1i,https://api.spotify.com/v1/audio-analysis/7LlJRh9ieHKTwTaaOE3f1i,236253,4
0.75,0.731,1,-5.05,0,0.0427,0.141,0,0.333,0.421,140.027,audio_features,3mUTbkV7xoVpoc4BWrGtlG,spotify:track:3mUTbkV7xoVpoc4BWrGtlG,https://api.spotify.com/v1/tracks/3mUTbkV7xoVpoc4BWrGtlG,https://api.spotify.com/v1/audio-analysis/3mUTbkV7xoVpoc4BWrGtlG,237493,4
0.708,0.776,4,-5.292,0,0.0402,0.307,0.00000879,0.115,0.361,143.045,audio_features,6oMxcHFSiTZPSYoRe9wFpF,spotify:track:6oMxcHFSiTZPSYoRe9wFpF,https://api.spotify.com/v1/tracks/6oMxcHFSiTZPSYoRe9wFpF,https://api.spotify.com/v1/audio-analysis/6oMxcHFSiTZPSYoRe9wFpF,178040,4
0.603,0.729,8,-5.148,1,0.15,0.0585,0,0.0767,0.382,87.803,audio_features,30mnIRCDKDm1XccJ1KUPck,spotify:track:30mnIRCDKDm1XccJ1KUPck,https://api.spotify.com/v1/tracks/30mnIRCDKDm1XccJ1KUPck,https://api.spotify.com/v1/audio-analysis/30mnIRCDKDm1XccJ1KUPck,215880,4
0.683,0.745,7,-6.2,0,0.28,0.093,0,0.127,0.31,95.933,audio_features,0QvhWAa8Xxia8Efct2rv7x,spotify:track:0QvhWAa8Xxia8Efct2rv7x,https://api.spotify.com/v1/tracks/0QvhWAa8Xxia8Efct2rv7x,https://api.spotify.com/v1/audio-analysis/0QvhWAa8Xxia8Efct2rv7x,204800,4
0.49,0.485,4,-6.237,0,0.0406,0.0592,0,0.337,0.196,133.889,audio_features,04DwTuZ2VBdJCCC5TROn7L,spotify:track:04DwTuZ2VBdJCCC5TROn7L,https://api.spotify.com/v1/tracks/04DwTuZ2VBdJCCC5TROn7L,https://api.spotify.com/v1/audio-analysis/04DwTuZ2VBdJCCC5TROn7L,195840,4
0.542,0.859,11,-5.651,1,0.197,0.16,0.00466,0.137,0.403,159.797,audio_features,0QsvXIfqM0zZoerQfsI9lm,spotify:track:0QsvXIfqM0zZoerQfsI9lm,https://api.spotify.com/v1/tracks/0QsvXIfqM0zZoerQfsI9lm,https://api.spotify.com/v1/audio-analysis/0QsvXIfqM0zZoerQfsI9lm,208053,4
0.783,0.623,7,-6.126,1,0.08,0.338,0,0.0975,0.447,100.048,audio_features,5MFzQMkrl1FOOng9tq6R9r,spotify:track:5MFzQMkrl1FOOng9tq6R9r,https://api.spotify.com/v1/tracks/5MFzQMkrl1FOOng9tq6R9r,https://api.spotify.com/v1/audio-analysis/5MFzQMkrl1FOOng9tq6R9r,214480,4
0.554,0.64,0,-7.587,1,0.187,0.341,0,0.108,0.641,160.009,audio_features,0DRKnh0BloxJHyhXkfbiX8,spotify:track:0DRKnh0BloxJHyhXkfbiX8,https://api.spotify.com/v1/tracks/0DRKnh0BloxJHyhXkfbiX8,https://api.spotify.com/v1/audio-analysis/0DRKnh0BloxJHyhXkfbiX8,250533,4
0.796,0.745,4,-4.906,0,0.0316,0.0232,0.00000365,0.309,0.472,128.053,audio_features,5lyTvBqxtjyPray48fCWgj,spotify:track:5lyTvBqxtjyPray48fCWgj,https://api.spotify.com/v1/tracks/5lyTvBqxtjyPray48fCWgj,https://api.spotify.com/v1/audio-analysis/5lyTvBqxtjyPray48fCWgj,175312,4
0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,audio_features,0OI7AFifLSoGzpb8bdBLLV,spotify:track:0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,202805,4
0.532,0.646,8,-5.137,1,0.057,0.0495,0,0.108,0.44,180.075,audio_features,2E5oh2pPuvcx0WCQa6s7T2,spotify:track:2E5oh2pPuvcx0WCQa6s7T2,https://api.spotify.com/v1/tracks/2E5oh2pPuvcx0WCQa6s7T2,https://api.spotify.com/v1/audio-analysis/2E5oh2pPuvcx0WCQa6s7T2,196167,4
0.726,0.589,7,-5.591,1,0.0528,0.173,0,0.0742,0.577,79.984,audio_features,0eekaX32hUmJgcinPCL1iZ,spotify:track:0eekaX32hUmJgcinPCL1iZ,https://api.spotify.com/v1/tracks/0eekaX32hUmJgcinPCL1iZ,https://api.spotify.com/v1/audio-analysis/0eekaX32hUmJgcinPCL1iZ,174947,4
0.328,0.607,2,-11.076,1,0.0315,0.319,0,0.765,0.395,146.539,audio_features,3zJw3rugfpVrmBeDDnUYzy,spotify:track:3zJw3rugfpVrmBeDDnUYzy,https://api.spotify.com/v1/tracks/3zJw3rugfpVrmBeDDnUYzy,https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy,213880,3
0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,audio_features,4fzyvSu73BhGvi96p2zwjL,spotify:track:4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/tracks/4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/audio-analysis/4fzyvSu73BhGvi96p2zwjL,242496,4
0.319,0.651,2,-6.335,1,0.0342,0.501,0.0000473,0.241,0.474,118.501,audio_features,3VTNVsTTu05dmTsVFrmGpK,spotify:track:3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,272200,4
0.671,0.391,10,-9.525,1,0.4,0.559,0.000664,0.0886,0.209,117.679,audio_features,3RCmmEy8PKGUdTo6VA6rqW,spotify:track:3RCmmEy8PKGUdTo6VA6rqW,https://api.spotify.com/v1/tracks/3RCmmEy8PKGUdTo6VA6rqW,https://api.spotify.com/v1/audio-analysis/3RCmmEy8PKGUdTo6VA6rqW,156610,3
0.62,0.676,9,-6.57,0,0.0448,0.249,0.000538,0.202,0.364,150.02,audio_features,13LoCHeSbhEO3YPyMxjgSY,spotify:track:13LoCHeSbhEO3YPyMxjgSY,https://api.spotify.com/v1/tracks/13LoCHeSbhEO3YPyMxjgSY,https://api.spotify.com/v1/audio-analysis/13LoCHeSbhEO3YPyMxjgSY,258770,4
0.603,0.705,9,-7.547,1,0.0328,0.556,0.000123,0.342,0.89,90.12,audio_features,0ZoHHROTzwIYeNAHRPedTY,spotify:track:0ZoHHROTzwIYeNAHRPedTY,https://api.spotify.com/v1/tracks/0ZoHHROTzwIYeNAHRPedTY,https://api.spotify.com/v1/audio-analysis/0ZoHHROTzwIYeNAHRPedTY,239947,4
0.299,0.222,2,-9.401,1,0.0323,0.877,0,0.112,0.36,81.172,audio_features,0WFyQgDzbQCfJuxcHW4Zrt,spotify:track:0WFyQgDzbQCfJuxcHW4Zrt,https://api.spotify.com/v1/tracks/0WFyQgDzbQCfJuxcHW4Zrt,https://api.spotify.com/v1/audio-analysis/0WFyQgDzbQCfJuxcHW4Zrt,214947,4
0.513,0.144,3,-15.021,1,0.0457,0.926,0,0.117,0.43,134.037,audio_features,3E0fq2gqsNbQo5paAuEcmc,spotify:track:3E0fq2gqsNbQo5paAuEcmc,https://api.spotify.com/v1/tracks/3E0fq2gqsNbQo5paAuEcmc,https://api.spotify.com/v1/audio-analysis/3E0fq2gqsNbQo5paAuEcmc,232000,4
0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4
0.538,0.595,0,-7.398,1,0.112,0.0874,0.00000648,0.161,0.334,183.736,audio_features,7FIcIjKaQJpy0vWWFZMZGH,spotify:track:7FIcIjKaQJpy0vWWFZMZGH,https://api.spotify.com/v1/tracks/7FIcIjKaQJpy0vWWFZMZGH,https://api.spotify.com/v1/audio-analysis/7FIcIjKaQJpy0vWWFZMZGH,207333,4
0.795,0.615,5,-5.211,0,0.0671,0.0786,0.00000298,0.0855,0.393,110.009,audio_features,3hBBKuWJfxlIlnd9QFoC8k,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,https://api.spotify.com/v1/tracks/3hBBKuWJfxlIlnd9QFoC8k,https://api.spotify.com/v1/audio-analysis/3hBBKuWJfxlIlnd9QFoC8k,199849,4
0.698,0.375,5,-8.279,1,0.0491,0.652,0,0.173,0.534,91.92,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000,4
0.792,0.612,5,-5.212,0,0.0693,0.0805,0.00000383,0.0852,0.42,109.959,audio_features,4nYsmWkuTaowTMy4gskmBw,spotify:track:4nYsmWkuTaowTMy4gskmBw,https://api.spotify.com/v1/tracks/4nYsmWkuTaowTMy4gskmBw,https://api.spotify.com/v1/audio-analysis/4nYsmWkuTaowTMy4gskmBw,199849,4
0.796,0.606,5,-5.254,0,0.0657,0.0767,0.00000299,0.0863,0.42,110.007,audio_features,04JL2liXXV9B9coeGuUsPw,spotify:track:04JL2liXXV9B9coeGuUsPw,https://api.spotify.com/v1/tracks/04JL2liXXV9B9coeGuUsPw,https://api.spotify.com/v1/audio-analysis/04JL2liXXV9B9coeGuUsPw,199849,4
0.799,0.604,5,-5.134,0,0.0634,0.0949,0.00000533,0.124,0.405,109.999,audio_features,5SDCeGVT08a1RMXIBJF2O5,spotify:track:5SDCeGVT08a1RMXIBJF2O5,https://api.spotify.com/v1/tracks/5SDCeGVT08a1RMXIBJF2O5,https://api.spotify.com/v1/audio-analysis/5SDCeGVT08a1RMXIBJF2O5,199853,4
0.795,0.608,5,-5.222,0,0.0694,0.0767,0.00000292,0.0853,0.386,110.001,audio_features,4mxWSdf71VFO52qFeY0fZt,spotify:track:4mxWSdf71VFO52qFeY0fZt,https://api.spotify.com/v1/tracks/4mxWSdf71VFO52qFeY0fZt,https://api.spotify.com/v1/audio-analysis/4mxWSdf71VFO52qFeY0fZt,199849,4
0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
0.497,0.67,0,-4.509,1,0.0348,0.435,0.00000125,0.389,0.236,121.826,audio_features,2UxfcZJCphbEkfbZ6nLiDx,spotify:track:2UxfcZJCphbEkfbZ6nLiDx,https://api.spotify.com/v1/tracks/2UxfcZJCphbEkfbZ6nLiDx,https://api.spotify.com/v1/audio-analysis/2UxfcZJCphbEkfbZ6nLiDx,262458,4
0.656,0.721,5,-5.665,0,0.122,0.298,0,0.173,0.468,148.066,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120,4
0.736,0.449,10,-7.956,0,0.0633,0.506,0.0000663,0.117,0.487,147.971,audio_features,4aSfgWmRa9KsISD4Jmx7QB,spotify:track:4aSfgWmRa9KsISD4Jmx7QB,https://api.spotify.com/v1/tracks/4aSfgWmRa9KsISD4Jmx7QB,https://api.spotify.com/v1/audio-analysis/4aSfgWmRa9KsISD4Jmx7QB,202280,4
0.669,0.438,0,-11.689,1,0.15,0.127,0.0000356,0.128,0.231,89.962,audio_features,0pxVWo0sFtffiizPFEQabe,spotify:track:0pxVWo0sFtffiizPFEQabe,https://api.spotify.com/v1/tracks/0pxVWo0sFtffiizPFEQabe,https://api.spotify.com/v1/audio-analysis/0pxVWo0sFtffiizPFEQabe,246107,4
0.677,0.497,5,-5.763,1,0.0809,0.152,0,0.0911,0.419,99.137,audio_features,0Zbbxnx4SGGHoIow4PpISP,spotify:track:0Zbbxnx4SGGHoIow4PpISP,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,236853,4
0.654,0.711,1,-7.438,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,audio_features,2DGa7iaidT5s0qnINlwMjJ,spotify:track:2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,193788,4
0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,audio_features,5tz69p7tJuGPeMGwNTxYuV,spotify:track:5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,250173,4
0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,audio_features,0mel2N9Ws9r4yLQn5QE21Y,spotify:track:0mel2N9Ws9r4yLQn5QE21Y,https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y,https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y,201000,4
0.515,0.378,5,-8.264,1,0.065,0.618,0,0.172,0.536,91.883,audio_features,7oAraczbemGSNWqnbkU87R,spotify:track:7oAraczbemGSNWqnbkU87R,https://api.spotify.com/v1/tracks/7oAraczbemGSNWqnbkU87R,https://api.spotify.com/v1/audio-analysis/7oAraczbemGSNWqnbkU87R,201000,4
0.52,0.761,4,-3.093,1,0.0853,0.256,0.00000496,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
0.775,0.597,5,-5.666,1,0.159,0.36,0,0.156,0.537,122.069,audio_features,0Clb9aiXWa0dvVff5aN4VN,spotify:track:0Clb9aiXWa0dvVff5aN4VN,https://api.spotify.com/v1/tracks/0Clb9aiXWa0dvVff5aN4VN,https://api.spotify.com/v1/audio-analysis/0Clb9aiXWa0dvVff5aN4VN,184909,4
0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,audio_features,7F9vK8hNFMml4GtHsaXui6,spotify:track:7F9vK8hNFMml4GtHsaXui6,https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6,https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6,190428,4
0.686,0.614,0,-6.478,1,0.0611,0.192,0,0.115,0.275,113.922,audio_features,05pTVLcNPvMGoFZgLXIf6v,spotify:track:05pTVLcNPvMGoFZgLXIf6v,https://api.spotify.com/v1/tracks/05pTVLcNPvMGoFZgLXIf6v,https://api.spotify.com/v1/audio-analysis/05pTVLcNPvMGoFZgLXIf6v,207013,4
0.593,0.868,1,-3.573,0,0.295,0.183,0,0.365,0.496,104.988,audio_features,7aF09WaavZAmAWuUeYxlYD,spotify:track:7aF09WaavZAmAWuUeYxlYD,https://api.spotify.com/v1/tracks/7aF09WaavZAmAWuUeYxlYD,https://api.spotify.com/v1/audio-analysis/7aF09WaavZAmAWuUeYxlYD,201257,4
0.92,0.532,1,-7.282,1,0.431,0.0182,0,0.108,0.643,96.041,audio_features,6mE9ohdlJcFCpBZgMLG7i1,spotify:track:6mE9ohdlJcFCpBZgMLG7i1,https://api.spotify.com/v1/tracks/6mE9ohdlJcFCpBZgMLG7i1,https://api.spotify.com/v1/audio-analysis/6mE9ohdlJcFCpBZgMLG7i1,217280,4
0.663,0.789,6,-5.167,0,0.102,0.0555,0.00000106,0.0828,0.449,94.985,audio_features,3oIhthYPSKwAwJLA8JClkV,spotify:track:3oIhthYPSKwAwJLA8JClkV,https://api.spotify.com/v1/tracks/3oIhthYPSKwAwJLA8JClkV,https://api.spotify.com/v1/audio-analysis/3oIhthYPSKwAwJLA8JClkV,210680,4
0.742,0.791,11,-4.277,0,0.0479,0.105,0,0.0533,0.534,104.059,audio_features,4GEQd6D1NeNjpf0pbOgJSO,spotify:track:4GEQd6D1NeNjpf0pbOgJSO,https://api.spotify.com/v1/tracks/4GEQd6D1NeNjpf0pbOgJSO,https://api.spotify.com/v1/audio-analysis/4GEQd6D1NeNjpf0pbOgJSO,181615,4
0.659,0.781,6,-5.143,0,0.122,0.0573,0.00000206,0.0832,0.458,94.98,audio_features,7jHzO2EPJzt1JgHQ80aRu0,spotify:track:7jHzO2EPJzt1JgHQ80aRu0,https://api.spotify.com/v1/tracks/7jHzO2EPJzt1JgHQ80aRu0,https://api.spotify.com/v1/audio-analysis/7jHzO2EPJzt1JgHQ80aRu0,210680,4
0.741,0.79,11,-4.086,0,0.0469,0.113,0,0.0542,0.528,104.043,audio_features,4xlrALxuaCf9yZBHJeTSG6,spotify:track:4xlrALxuaCf9yZBHJeTSG6,https://api.spotify.com/v1/tracks/4xlrALxuaCf9yZBHJeTSG6,https://api.spotify.com/v1/audio-analysis/4xlrALxuaCf9yZBHJeTSG6,184134,4
0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,audio_features,0tKcYR2II1VCQWT79i5NrW,spotify:track:0tKcYR2II1VCQWT79i5NrW,https://api.spotify.com/v1/tracks/0tKcYR2II1VCQWT79i5NrW,https://api.spotify.com/v1/audio-analysis/0tKcYR2II1VCQWT79i5NrW,187147,4
0.69,0.876,2,-4.159,1,0.059,0.0428,0,0.147,0.493,123.994,audio_features,3b5Li4QKDVBx1x7fQuu54a,spotify:track:3b5Li4QKDVBx1x7fQuu54a,https://api.spotify.com/v1/tracks/3b5Li4QKDVBx1x7fQuu54a,https://api.spotify.com/v1/audio-analysis/3b5Li4QKDVBx1x7fQuu54a,192112,4
0.565,0.782,8,-6.413,1,0.0506,0.0577,0.0000416,0.0757,0.4,140.004,audio_features,2habSXqcJGExM6JJyskY7O,spotify:track:2habSXqcJGExM6JJyskY7O,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,https://api.spotify.com/v1/audio-analysis/2habSXqcJGExM6JJyskY7O,231906,4
0.735,0.79,8,-6.111,1,0.0288,0.123,0,0.296,0.765,148.019,audio_features,0mYH2p6u1gyi3k40xEOvUT,spotify:track:0mYH2p6u1gyi3k40xEOvUT,https://api.spotify.com/v1/tracks/0mYH2p6u1gyi3k40xEOvUT,https://api.spotify.com/v1/audio-analysis/0mYH2p6u1gyi3k40xEOvUT,153399,4
0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,39IsH7B5byx8NRlEKlZVg9,spotify:track:39IsH7B5byx8NRlEKlZVg9,https://api.spotify.com/v1/tracks/39IsH7B5byx8NRlEKlZVg9,https://api.spotify.com/v1/audio-analysis/39IsH7B5byx8NRlEKlZVg9,193613,4
0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,audio_features,5c4tB0saSkNHX5CyDosuF7,spotify:track:5c4tB0saSkNHX5CyDosuF7,https://api.spotify.com/v1/tracks/5c4tB0saSkNHX5CyDosuF7,https://api.spotify.com/v1/audio-analysis/5c4tB0saSkNHX5CyDosuF7,241875,4
0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,1NDxZ7cFAo481dtYWdrUnR,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4
0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.679,90.066,audio_features,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4
0.565,0.771,1,-5.22,1,0.213,0.00464,0,0.0568,0.573,168.385,audio_features,1Eck97uRMlprKOOJN9oO1E,spotify:track:1Eck97uRMlprKOOJN9oO1E,https://api.spotify.com/v1/tracks/1Eck97uRMlprKOOJN9oO1E,https://api.spotify.com/v1/audio-analysis/1Eck97uRMlprKOOJN9oO1E,225526,4
0.502,0.693,7,-5.772,0,0.254,0.226,0,0.0774,0.387,103.054,audio_features,6EcTjceNc3WhEqrWzXIFwA,spotify:track:6EcTjceNc3WhEqrWzXIFwA,https://api.spotify.com/v1/tracks/6EcTjceNc3WhEqrWzXIFwA,https://api.spotify.com/v1/audio-analysis/6EcTjceNc3WhEqrWzXIFwA,201907,4
0.718,0.782,9,-7.264,1,0.0298,0.606,0,0.0473,0.389,104.978,audio_features,0htoN1Awu7SQy0bDVpWMfH,spotify:track:0htoN1Awu7SQy0bDVpWMfH,https://api.spotify.com/v1/tracks/0htoN1Awu7SQy0bDVpWMfH,https://api.spotify.com/v1/audio-analysis/0htoN1Awu7SQy0bDVpWMfH,180389,4
0.637,0.8,1,-5.723,1,0.0561,0.00756,0,0.0893,0.568,154.983,audio_features,00RTuCqRSWa8hAhirgg8Lp,spotify:track:00RTuCqRSWa8hAhirgg8Lp,https://api.spotify.com/v1/tracks/00RTuCqRSWa8hAhirgg8Lp,https://api.spotify.com/v1/audio-analysis/00RTuCqRSWa8hAhirgg8Lp,179629,4
0.418,0.44,0,-9.868,0,0.107,0.309,0.0000416,0.106,0.45,139.488,audio_features,7FNyRafAkUgto3txPZhiO6,spotify:track:7FNyRafAkUgto3txPZhiO6,https://api.spotify.com/v1/tracks/7FNyRafAkUgto3txPZhiO6,https://api.spotify.com/v1/audio-analysis/7FNyRafAkUgto3txPZhiO6,224571,4
0.693,0.612,4,-6.665,0,0.0941,0.117,0,0.0905,0.316,104.014,audio_features,7CiatbFJpSnXnbCiVaGlm0,spotify:track:7CiatbFJpSnXnbCiVaGlm0,https://api.spotify.com/v1/tracks/7CiatbFJpSnXnbCiVaGlm0,https://api.spotify.com/v1/audio-analysis/7CiatbFJpSnXnbCiVaGlm0,175083,4
0.732,0.738,1,-5.83,1,0.0519,0.0356,0.000177,0.166,0.555,96.982,audio_features,4fhVodXZARPX0oTuQh8V9l,spotify:track:4fhVodXZARPX0oTuQh8V9l,https://api.spotify.com/v1/tracks/4fhVodXZARPX0oTuQh8V9l,https://api.spotify.com/v1/audio-analysis/4fhVodXZARPX0oTuQh8V9l,211758,4
0.565,0.745,0,-7.733,1,0.31,0.265,0,0.147,0.352,170.654,audio_features,6y2Kaz9QI01XBKJ8mTb7Pf,spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,https://api.spotify.com/v1/tracks/6y2Kaz9QI01XBKJ8mTb7Pf,https://api.spotify.com/v1/audio-analysis/6y2Kaz9QI01XBKJ8mTb7Pf,239627,4
0.673,0.637,5,-4.518,1,0.0429,0.137,0,0.184,0.678,123.98,audio_features,3E2Zh20GDCR9B1EYjfXWyv,spotify:track:3E2Zh20GDCR9B1EYjfXWyv,https://api.spotify.com/v1/tracks/3E2Zh20GDCR9B1EYjfXWyv,https://api.spotify.com/v1/audio-analysis/3E2Zh20GDCR9B1EYjfXWyv,201160,4
0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,audio_features,5hYTyyh2odQKphUbMqc5gN,spotify:track:5hYTyyh2odQKphUbMqc5gN,https://api.spotify.com/v1/tracks/5hYTyyh2odQKphUbMqc5gN,https://api.spotify.com/v1/audio-analysis/5hYTyyh2odQKphUbMqc5gN,175517,4
0.683,0.427,8,-6.827,1,0.0777,0.368,0,0.0604,0.426,113.634,audio_features,1sXUWdKx03aP9Gmzft58rt,spotify:track:1sXUWdKx03aP9Gmzft58rt,https://api.spotify.com/v1/tracks/1sXUWdKx03aP9Gmzft58rt,https://api.spotify.com/v1/audio-analysis/1sXUWdKx03aP9Gmzft58rt,176347,4
0.595,0.662,11,-6.858,0,0.0362,0.0178,0,0.0804,0.417,96.053,audio_features,04CttTezSnv71USiiG9mIo,spotify:track:04CttTezSnv71USiiG9mIo,https://api.spotify.com/v1/tracks/04CttTezSnv71USiiG9mIo,https://api.spotify.com/v1/audio-analysis/04CttTezSnv71USiiG9mIo,218447,4
0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4
0.789,0.442,11,-7.844,1,0.0421,0.586,0.00366,0.0927,0.45,121.971,audio_features,1a5Yu5L18qNxVhXx38njON,spotify:track:1a5Yu5L18qNxVhXx38njON,https://api.spotify.com/v1/tracks/1a5Yu5L18qNxVhXx38njON,https://api.spotify.com/v1/audio-analysis/1a5Yu5L18qNxVhXx38njON,192846,4
